event_id,customer_id,event_date,event_type,feature_name
1a2f4a7d,CUST-0077,2024-09-06,upgrade_viewed,api_access
2cb025a0,CUST-0077,2024-11-12,upgrade_viewed,analytics
e10df1af,CUST-0077,2024-11-14,feature_use,integrations
8a6c151a,CUST-0078,2024-11-10,support_ticket,analytics
1c4afd3b,CUST-0078,2024-09-17,upgrade_viewed,analytics
1c6530ec,CUST-0078,2024-12-13,support_ticket,dashboard
10deeb95,CUST-0078,2024-09-02,export,reporting
85dbc2f7,CUST-0078,2024-06-16,upgrade_viewed,integrations
96ca3ca0,CUST-0078,2024-07-23,feature_use,automation
d99d025b,CUST-0078,2024-06-19,login,export
9f2e04dd,CUST-0078,2024-10-30,support_ticket,collaboration
e543e497,CUST-0078,2024-09-18,export,reporting
3f687155,CUST-0078,2024-08-04,feature_use,automation
402c9c13,CUST-0078,2024-05-05,export,dashboard
4268ea93,CUST-0078,2024-11-11,support_ticket,collaboration
cd4d56c0,CUST-0078,2024-06-19,support_ticket,automation
3a52a0d9,CUST-0078,2024-04-17,export,export
be9b063b,CUST-0078,2024-06-01,export,integrations
e43f0ab8,CUST-0078,2024-12-07,support_ticket,collaboration
fcc1bdbc,CUST-0078,2024-07-20,support_ticket,collaboration
6add8f14,CUST-0078,2024-07-31,export,integrations
8c822126,CUST-0078,2024-06-25,export,api_access
eb4e513e,CUST-0078,2024-09-16,upgrade_viewed,collaboration
bd511573,CUST-0078,2024-05-14,login,reporting
b363e338,CUST-0078,2024-05-14,login,api_access
f4f1722c,CUST-0078,2024-11-07,support_ticket,reporting
52b22597,CUST-0078,2024-06-18,login,dashboard
198fe15a,CUST-0078,2024-11-29,feature_use,dashboard
837f8ca4,CUST-0078,2024-06-09,export,export
ddf12a20,CUST-0078,2024-10-01,upgrade_viewed,reporting
9d2666a5,CUST-0078,2024-04-22,feature_use,analytics
b20fac4e,CUST-0078,2024-09-18,login,dashboard
589d107b,CUST-0078,2024-05-14,login,dashboard
379e0ac4,CUST-0078,2024-07-09,feature_use,collaboration
231401c5,CUST-0078,2024-12-09,login,analytics
2a7700be,CUST-0078,2024-08-29,upgrade_viewed,reporting
529eb521,CUST-0078,2024-08-25,feature_use,reporting
0e5f15bf,CUST-0078,2024-11-24,upgrade_viewed,analytics
6263d950,CUST-0078,2024-06-21,upgrade_viewed,reporting
34fd871c,CUST-0078,2024-12-12,upgrade_viewed,integrations
321a6de3,CUST-0078,2024-08-25,login,collaboration
641f6151,CUST-0078,2024-09-22,feature_use,automation
69b641a2,CUST-0078,2024-11-19,export,analytics
2c016bfe,CUST-0078,2024-08-30,support_ticket,collaboration
6ea04f05,CUST-0078,2024-07-31,export,export
32dc2354,CUST-0078,2024-07-18,feature_use,automation
f4f884da,CUST-0078,2024-06-17,feature_use,dashboard
d470784d,CUST-0078,2024-05-12,login,reporting
de954eff,CUST-0078,2024-06-16,login,automation
44e5fcfa,CUST-0078,2024-06-05,feature_use,reporting
453639c8,CUST-0078,2024-08-24,export,export
c46ceea9,CUST-0078,2024-08-02,support_ticket,collaboration
a9329412,CUST-0078,2024-10-28,login,analytics
3ae72eac,CUST-0078,2024-07-18,support_ticket,dashboard
cc3979a8,CUST-0078,2024-10-05,feature_use,collaboration
609ddf97,CUST-0078,2024-07-09,export,reporting
ea7ce99f,CUST-0078,2024-04-27,login,analytics
a2601cec,CUST-0078,2024-10-18,feature_use,automation
235bb27b,CUST-0078,2024-11-25,support_ticket,export
004e397f,CUST-0078,2024-11-18,feature_use,export
f39fc190,CUST-0078,2024-11-04,export,api_access
f24b0dd7,CUST-0078,2024-04-05,feature_use,analytics
3dc1f384,CUST-0078,2024-10-31,login,automation
cf704aa1,CUST-0078,2024-09-20,feature_use,dashboard
0f2f8ec4,CUST-0078,2024-06-12,feature_use,automation
d9954d63,CUST-0079,2023-07-16,support_ticket,dashboard
ece3c545,CUST-0079,2023-01-22,export,export
03c2b5b1,CUST-0079,2024-10-03,export,export
9a576493,CUST-0079,2023-01-15,login,automation
24af6a48,CUST-0079,2024-06-09,feature_use,integrations
60ba4774,CUST-0079,2023-06-13,export,analytics
5c8371ec,CUST-0079,2024-07-09,support_ticket,integrations
646b696d,CUST-0079,2024-04-02,login,automation
3e5d1c87,CUST-0079,2024-09-09,upgrade_viewed,analytics
634d0d94,CUST-0079,2024-07-17,support_ticket,dashboard
9c9a0cd0,CUST-0079,2023-10-31,export,dashboard
c25faa8b,CUST-0079,2024-03-05,upgrade_viewed,reporting
7b6cc7e2,CUST-0079,2024-05-12,support_ticket,automation
ac246151,CUST-0079,2024-09-27,upgrade_viewed,integrations
66603eb8,CUST-0079,2023-12-01,upgrade_viewed,integrations
c941f82a,CUST-0079,2024-04-17,export,analytics
3481dd87,CUST-0079,2024-11-10,login,integrations
499bf1e9,CUST-0079,2024-11-27,upgrade_viewed,analytics
221e229e,CUST-0079,2024-02-21,export,dashboard
708b1d17,CUST-0079,2024-07-09,feature_use,dashboard
3a4d03f8,CUST-0079,2023-08-28,support_ticket,integrations
bf5ad8cc,CUST-0079,2024-02-23,login,collaboration
65f0768b,CUST-0079,2023-03-02,login,analytics
3a11ede2,CUST-0079,2024-07-14,upgrade_viewed,collaboration
8867c6ae,CUST-0079,2023-01-29,upgrade_viewed,analytics
a6c92b40,CUST-0079,2024-09-18,login,automation
7ea25d9c,CUST-0079,2024-08-29,feature_use,analytics
378ce6ce,CUST-0079,2023-05-11,feature_use,collaboration
332d66c6,CUST-0079,2024-08-09,export,api_access
fb8c0f39,CUST-0079,2024-07-24,feature_use,dashboard
e5710242,CUST-0079,2024-12-14,support_ticket,reporting
752ff9b0,CUST-0079,2023-12-15,feature_use,automation
0ff74b8d,CUST-0079,2023-02-03,login,api_access
d5c35560,CUST-0079,2023-10-04,feature_use,analytics
f7363223,CUST-0079,2024-11-30,export,collaboration
89c7c8d0,CUST-0079,2023-06-27,support_ticket,integrations
17076c0f,CUST-0079,2023-06-29,export,reporting
f7db5eae,CUST-0079,2023-11-04,export,reporting
1e45d7e5,CUST-0079,2023-04-01,feature_use,reporting
151766a1,CUST-0079,2023-01-16,feature_use,reporting
2b0f7b37,CUST-0079,2023-10-16,feature_use,reporting
a1e3b6a2,CUST-0079,2024-04-19,export,reporting
a12d8bfe,CUST-0079,2024-06-08,upgrade_viewed,automation
c498f3cd,CUST-0079,2024-06-19,login,automation
26791385,CUST-0079,2024-11-27,upgrade_viewed,analytics
0c7e2fee,CUST-0079,2023-04-08,export,reporting
29de6bd5,CUST-0079,2024-01-09,feature_use,collaboration
7b789092,CUST-0079,2023-07-25,upgrade_viewed,analytics
8d2a1eef,CUST-0079,2023-01-31,upgrade_viewed,reporting
626f9caa,CUST-0079,2023-03-18,feature_use,api_access
3d7c9812,CUST-0079,2023-12-29,feature_use,integrations
09e2374f,CUST-0079,2024-05-17,export,dashboard
b0bdaded,CUST-0079,2023-12-27,support_ticket,collaboration
10f1d230,CUST-0079,2023-04-29,upgrade_viewed,collaboration
a12bf264,CUST-0079,2023-08-18,feature_use,integrations
5a2c5ca9,CUST-0079,2024-10-09,support_ticket,reporting
b257c71f,CUST-0079,2023-09-02,support_ticket,automation
214703cf,CUST-0079,2024-02-13,export,export
ccfcd710,CUST-0079,2023-08-04,login,dashboard
5ffb1ff8,CUST-0079,2024-04-20,feature_use,dashboard
0718876c,CUST-0079,2024-08-19,export,dashboard
293b414a,CUST-0079,2024-11-23,export,export
ef282885,CUST-0079,2024-03-13,login,export
9bfbf11d,CUST-0079,2024-05-01,login,api_access
db992508,CUST-0079,2023-04-21,upgrade_viewed,reporting
059a8019,CUST-0079,2024-09-11,feature_use,automation
a1bd1d44,CUST-0079,2024-06-02,upgrade_viewed,export
d663df45,CUST-0079,2023-05-15,upgrade_viewed,dashboard
e525e059,CUST-0079,2024-10-27,export,integrations
12fab0b6,CUST-0079,2023-11-28,upgrade_viewed,collaboration
97020eb7,CUST-0079,2023-11-09,login,reporting
ac225de0,CUST-0079,2023-03-10,export,api_access
f79ca363,CUST-0079,2024-12-25,export,collaboration
8d62ad55,CUST-0079,2023-06-18,export,export
8be15fa4,CUST-0079,2024-03-09,login,export
48d71524,CUST-0079,2023-03-30,support_ticket,analytics
9d4f5d1a,CUST-0079,2023-11-16,support_ticket,dashboard
bc2ef375,CUST-0079,2023-02-08,export,export
e465c6d0,CUST-0079,2023-07-21,login,api_access
85c85da9,CUST-0079,2024-07-03,upgrade_viewed,reporting
379e769f,CUST-0079,2024-01-19,login,reporting
7aea3f90,CUST-0079,2023-10-10,export,export
dd983b12,CUST-0079,2023-05-19,feature_use,integrations
6d6cb141,CUST-0079,2024-08-31,login,integrations
fbf1e311,CUST-0079,2023-03-04,export,analytics
ca965383,CUST-0080,2024-07-28,upgrade_viewed,reporting
8f308b72,CUST-0080,2024-07-28,upgrade_viewed,analytics
f149cc4d,CUST-0080,2024-07-29,export,reporting
768f9806,CUST-0080,2024-05-14,login,analytics
6d10a017,CUST-0080,2024-05-23,login,export
326a0d3b,CUST-0080,2024-03-06,login,api_access
3336d1d9,CUST-0080,2023-11-25,login,dashboard
f13a2602,CUST-0080,2023-12-14,support_ticket,dashboard
523fc3f2,CUST-0080,2024-06-17,export,collaboration
ff97c37b,CUST-0080,2024-07-24,login,analytics
4a1edb61,CUST-0080,2024-01-10,upgrade_viewed,integrations
4d124cd3,CUST-0080,2023-12-01,export,api_access
85cba710,CUST-0080,2024-01-23,upgrade_viewed,reporting
8f0983cd,CUST-0080,2023-10-29,support_ticket,integrations
61e779bd,CUST-0080,2023-12-24,feature_use,integrations
bf857192,CUST-0080,2024-05-16,login,analytics
6471b23b,CUST-0080,2024-08-11,feature_use,automation
b4c1b23b,CUST-0080,2024-07-27,feature_use,dashboard
b9fa3a5d,CUST-0080,2024-05-28,feature_use,collaboration
b207b81d,CUST-0080,2024-01-27,upgrade_viewed,analytics
4410d9c4,CUST-0080,2024-04-14,feature_use,collaboration
9f369485,CUST-0080,2024-08-18,support_ticket,analytics
a87f8be8,CUST-0080,2024-03-06,feature_use,reporting
7711f5a0,CUST-0080,2024-05-23,export,automation
2ba67f84,CUST-0080,2023-10-21,login,collaboration
10e3d0b2,CUST-0080,2024-08-18,feature_use,analytics
94cfbce6,CUST-0080,2023-12-25,upgrade_viewed,api_access
8bb9f2f5,CUST-0080,2024-08-13,login,integrations
90d7b480,CUST-0080,2023-12-27,login,integrations
db37bf9d,CUST-0080,2024-02-25,login,reporting
e5a05c77,CUST-0080,2024-05-10,feature_use,integrations
aa2a8087,CUST-0080,2024-03-10,login,dashboard
a6e9df1f,CUST-0080,2024-02-05,login,dashboard
7764865b,CUST-0080,2024-05-19,login,export
6c0da38f,CUST-0080,2024-02-03,support_ticket,api_access
8e9dd4e5,CUST-0080,2024-01-04,login,export
bc32b742,CUST-0080,2024-04-04,support_ticket,collaboration
27344e1a,CUST-0080,2024-07-12,export,automation
8090db7c,CUST-0080,2024-02-01,feature_use,integrations
bb356558,CUST-0080,2024-05-07,export,integrations
7472da1a,CUST-0080,2024-02-22,support_ticket,automation
86596461,CUST-0080,2024-03-09,support_ticket,dashboard
8a9d131e,CUST-0080,2024-02-27,login,collaboration
f257c731,CUST-0080,2024-06-14,feature_use,dashboard
868d5fe9,CUST-0080,2023-11-20,support_ticket,analytics
167ed0fb,CUST-0080,2024-02-02,support_ticket,reporting
2f37be70,CUST-0080,2024-03-16,feature_use,analytics
c1ba9aae,CUST-0080,2024-03-12,feature_use,collaboration
3205b118,CUST-0080,2023-10-28,support_ticket,reporting
8d49f245,CUST-0080,2024-08-16,support_ticket,export
fdd3b491,CUST-0080,2024-03-24,feature_use,automation
f3551458,CUST-0080,2024-01-31,export,automation
bc25280a,CUST-0080,2024-05-07,export,api_access
f8ab02f4,CUST-0080,2024-06-22,feature_use,automation
7ec253c1,CUST-0080,2023-12-28,login,integrations
1401ae97,CUST-0080,2024-06-25,support_ticket,integrations
f6ece4e7,CUST-0080,2024-07-29,upgrade_viewed,api_access
cddef7d7,CUST-0080,2023-12-16,export,export
a4227d2a,CUST-0080,2024-07-14,export,reporting
fc0f461b,CUST-0080,2024-03-08,upgrade_viewed,analytics
ac09a7b8,CUST-0080,2024-05-14,login,reporting
f58be922,CUST-0080,2024-08-06,login,integrations
a7a551e9,CUST-0080,2024-03-13,export,integrations
6e61a132,CUST-0080,2024-07-31,upgrade_viewed,api_access
0b16a4ee,CUST-0080,2024-07-01,upgrade_viewed,dashboard
ffaca772,CUST-0080,2024-01-05,login,export
7e167c8f,CUST-0080,2024-07-30,support_ticket,export
bdea8e5e,CUST-0080,2023-10-21,support_ticket,integrations
5d3fe987,CUST-0080,2024-01-24,login,analytics
3bc190f3,CUST-0080,2024-05-25,export,analytics
e061d68c,CUST-0080,2024-08-16,feature_use,collaboration
9eb18105,CUST-0080,2024-08-05,upgrade_viewed,export
591a7db7,CUST-0080,2023-12-09,support_ticket,automation
34618472,CUST-0081,2024-06-30,export,dashboard
594e3447,CUST-0081,2024-07-06,export,automation
b38af6cc,CUST-0081,2024-06-30,upgrade_viewed,export
80bcd3b5,CUST-0081,2024-07-16,feature_use,collaboration
1620d4c9,CUST-0081,2024-07-20,login,reporting
114de681,CUST-0081,2024-06-21,upgrade_viewed,api_access
1912885d,CUST-0081,2024-06-29,support_ticket,dashboard
228c660a,CUST-0081,2024-06-28,support_ticket,collaboration
fe4b1e79,CUST-0081,2024-07-19,login,reporting
2703b45c,CUST-0081,2024-07-28,upgrade_viewed,automation
4670b669,CUST-0081,2024-07-30,feature_use,integrations
5b9d0165,CUST-0082,2023-07-23,feature_use,export
27ab55fc,CUST-0082,2023-05-24,login,analytics
68f16345,CUST-0082,2023-04-10,upgrade_viewed,collaboration
8d2dad84,CUST-0082,2023-06-05,export,automation
765b991e,CUST-0082,2024-07-05,feature_use,reporting
ee7bf48d,CUST-0082,2023-09-26,feature_use,reporting
6f8bec81,CUST-0082,2023-05-22,export,integrations
905f644d,CUST-0082,2023-04-27,support_ticket,analytics
15847379,CUST-0082,2024-01-07,feature_use,dashboard
6039fc1a,CUST-0082,2024-06-09,support_ticket,integrations
d92ed81f,CUST-0082,2024-05-16,support_ticket,export
f8e4f814,CUST-0082,2023-05-26,login,integrations
8951307d,CUST-0082,2024-01-24,export,dashboard
c1583379,CUST-0082,2023-11-09,export,export
dfb52311,CUST-0082,2024-04-24,support_ticket,api_access
c34dfe2b,CUST-0082,2023-04-18,login,dashboard
ba468b18,CUST-0082,2024-03-11,export,integrations
b7a43fd7,CUST-0082,2023-07-02,feature_use,integrations
1e15ebd4,CUST-0082,2024-04-16,login,api_access
87cf3b57,CUST-0082,2023-07-14,feature_use,integrations
eaee2745,CUST-0082,2023-06-11,export,automation
e20baebf,CUST-0082,2023-05-06,support_ticket,integrations
195bb9e6,CUST-0082,2024-02-15,feature_use,dashboard
4525b2fb,CUST-0082,2023-06-04,feature_use,export
cbe255d0,CUST-0082,2024-02-20,export,collaboration
a4b5774f,CUST-0082,2023-06-22,login,api_access
b92b1b2a,CUST-0082,2023-12-03,support_ticket,dashboard
fd4e8ee4,CUST-0082,2023-07-01,export,dashboard
3d6f1163,CUST-0082,2024-01-02,feature_use,collaboration
06c327e5,CUST-0082,2023-05-30,login,api_access
028f3cb4,CUST-0082,2023-07-22,login,api_access
27d6d663,CUST-0082,2023-11-03,login,collaboration
c9bae2df,CUST-0082,2023-07-31,feature_use,analytics
d9b03b57,CUST-0082,2024-04-04,upgrade_viewed,export
7c609fde,CUST-0082,2024-07-01,support_ticket,api_access
544b0234,CUST-0082,2024-06-02,upgrade_viewed,integrations
f62f5413,CUST-0082,2023-11-20,support_ticket,api_access
d9953784,CUST-0082,2024-02-11,support_ticket,analytics
e9fdabe8,CUST-0082,2023-09-13,export,integrations
ff986107,CUST-0082,2024-04-14,login,integrations
e738ed11,CUST-0082,2023-10-29,export,collaboration
1ddba87f,CUST-0082,2024-05-04,upgrade_viewed,automation
8490d84b,CUST-0082,2023-05-21,upgrade_viewed,reporting
f3f51c01,CUST-0082,2024-05-16,feature_use,dashboard
c51a8649,CUST-0082,2023-07-31,upgrade_viewed,reporting
2e6b4d15,CUST-0082,2024-01-16,support_ticket,collaboration
6f609c8b,CUST-0082,2024-03-02,upgrade_viewed,api_access
d0bb9adb,CUST-0082,2023-05-02,upgrade_viewed,api_access
776bd98c,CUST-0082,2024-01-05,feature_use,api_access
1b8e0032,CUST-0082,2023-08-06,login,reporting
a1ea8f93,CUST-0082,2023-08-06,upgrade_viewed,reporting
f55a63f1,CUST-0082,2023-09-25,upgrade_viewed,reporting
9eb62c6f,CUST-0082,2023-08-15,export,export
f3bf19a9,CUST-0082,2024-01-11,feature_use,api_access
f6fc8a42,CUST-0082,2023-04-27,support_ticket,automation
e88a30b6,CUST-0082,2024-06-13,feature_use,api_access
002b0011,CUST-0082,2024-05-20,feature_use,reporting
b794c958,CUST-0082,2023-12-26,feature_use,automation
17d2a0ac,CUST-0082,2023-05-11,support_ticket,reporting
d7930a8d,CUST-0082,2024-04-16,export,automation
c1f3811f,CUST-0082,2023-06-28,export,export
59778a98,CUST-0082,2023-04-20,login,dashboard
ced37a93,CUST-0082,2024-05-08,login,dashboard
4c88522b,CUST-0082,2024-06-19,login,reporting
c3ce9cef,CUST-0082,2023-09-17,feature_use,reporting
9fd37c35,CUST-0082,2023-05-17,feature_use,automation
08be446f,CUST-0082,2024-05-21,login,automation
3d2d8f3a,CUST-0083,2024-12-04,export,dashboard
ce9edbdf,CUST-0083,2024-11-16,upgrade_viewed,dashboard
232a99a6,CUST-0083,2023-07-13,export,export
e5d4c8e1,CUST-0083,2024-03-04,login,analytics
6a63cf0b,CUST-0083,2023-12-06,export,api_access
420a8e75,CUST-0083,2023-05-08,upgrade_viewed,api_access
8da87a6c,CUST-0083,2024-10-16,upgrade_viewed,automation
ebb270b4,CUST-0083,2023-12-01,support_ticket,reporting
16584363,CUST-0083,2023-07-14,feature_use,analytics
b1a8ff96,CUST-0083,2024-07-07,upgrade_viewed,dashboard
d398416a,CUST-0083,2023-12-28,support_ticket,automation
5e3855a4,CUST-0083,2023-03-23,upgrade_viewed,collaboration
16f43a2a,CUST-0083,2024-06-02,login,dashboard
1e7f1a35,CUST-0083,2024-10-15,login,dashboard
fe0f0cf8,CUST-0083,2024-12-18,export,integrations
cea44d39,CUST-0083,2024-03-02,export,export
a25bd12c,CUST-0083,2023-05-11,export,analytics
c991555e,CUST-0083,2024-08-05,feature_use,collaboration
cd347ba9,CUST-0083,2024-03-02,upgrade_viewed,reporting
15ee09af,CUST-0083,2023-10-09,support_ticket,api_access
9fb5e198,CUST-0083,2023-11-12,upgrade_viewed,integrations
b8637efd,CUST-0083,2024-01-05,export,dashboard
1631bca2,CUST-0083,2024-02-19,export,api_access
f3da5271,CUST-0083,2024-09-22,support_ticket,dashboard
dea67455,CUST-0083,2024-08-28,login,automation
3be58276,CUST-0083,2023-04-05,support_ticket,integrations
393e28a5,CUST-0083,2023-10-14,support_ticket,automation
ba4850d7,CUST-0083,2024-11-03,export,dashboard
51a5168c,CUST-0083,2024-11-10,upgrade_viewed,api_access
7a184a38,CUST-0083,2023-06-18,login,dashboard
c77a5400,CUST-0083,2023-11-11,login,reporting
fee87c56,CUST-0083,2024-03-17,export,reporting
ef2f7413,CUST-0083,2024-09-01,upgrade_viewed,dashboard
5275a53d,CUST-0083,2023-11-04,export,api_access
3788bf45,CUST-0083,2024-08-23,support_ticket,automation
48a383bc,CUST-0083,2023-10-22,upgrade_viewed,integrations
26f78880,CUST-0083,2024-03-03,feature_use,reporting
d024ced4,CUST-0083,2024-03-25,export,integrations
73cb2392,CUST-0083,2023-07-18,login,api_access
051570d9,CUST-0083,2024-03-25,upgrade_viewed,analytics
de145440,CUST-0083,2023-08-03,upgrade_viewed,analytics
c9bcff21,CUST-0083,2024-04-02,export,api_access
a3d861ad,CUST-0083,2023-03-03,feature_use,collaboration
44b909f7,CUST-0083,2023-06-23,export,collaboration
bc9f9084,CUST-0083,2023-09-17,login,analytics
71eebb75,CUST-0083,2023-10-25,login,automation
b8ee4f84,CUST-0083,2023-03-23,support_ticket,analytics
b1dc7a8f,CUST-0083,2024-11-17,support_ticket,api_access
535232cd,CUST-0083,2024-02-08,export,analytics
ac655a1f,CUST-0083,2023-03-25,feature_use,collaboration
fcf7c583,CUST-0083,2023-10-02,export,export
11f9f43d,CUST-0083,2024-08-19,feature_use,analytics
7eed2c11,CUST-0083,2023-08-25,login,reporting
b3353e48,CUST-0083,2024-06-05,support_ticket,analytics
7efded7d,CUST-0083,2024-04-06,export,analytics
ef8287ee,CUST-0083,2024-07-19,upgrade_viewed,dashboard
cc9c28ad,CUST-0083,2023-09-29,login,export
9fac842b,CUST-0083,2023-10-15,upgrade_viewed,api_access
0a6774e8,CUST-0083,2023-11-19,export,api_access
4485015a,CUST-0083,2024-05-31,upgrade_viewed,dashboard
f3e62dac,CUST-0083,2024-12-30,export,dashboard
4b63baf3,CUST-0083,2023-12-03,login,analytics
2e81348b,CUST-0083,2023-10-12,feature_use,integrations
99035dde,CUST-0083,2023-09-11,export,integrations
8d5e2a26,CUST-0083,2024-08-01,export,export
cfb420db,CUST-0083,2023-06-15,support_ticket,integrations
e8c2ca66,CUST-0083,2023-07-04,login,reporting
a2557d10,CUST-0083,2023-05-17,upgrade_viewed,automation
93d4245b,CUST-0083,2024-08-01,support_ticket,reporting
f3dc27f2,CUST-0083,2024-08-20,login,integrations
5ad34cf7,CUST-0083,2023-10-14,upgrade_viewed,reporting
e1aff51e,CUST-0083,2024-11-17,feature_use,automation
d116455f,CUST-0083,2023-09-19,feature_use,collaboration
5d7b9b1d,CUST-0083,2024-11-30,export,integrations
b3017802,CUST-0083,2023-03-22,support_ticket,dashboard
44b63840,CUST-0083,2023-04-29,login,automation
7152442a,CUST-0083,2024-01-11,support_ticket,reporting
375b4d30,CUST-0083,2024-05-27,upgrade_viewed,collaboration
8221e490,CUST-0083,2024-08-28,upgrade_viewed,dashboard
bef3f03e,CUST-0083,2023-02-20,feature_use,integrations
8cd35ee9,CUST-0083,2023-03-09,login,reporting
102fcb74,CUST-0083,2024-01-18,support_ticket,reporting
8f4c3ab4,CUST-0083,2024-08-25,feature_use,dashboard
ab53cddf,CUST-0083,2023-10-18,support_ticket,export
af9a3b5a,CUST-0083,2024-06-07,support_ticket,analytics
0eea8721,CUST-0083,2023-11-27,upgrade_viewed,reporting
d95de295,CUST-0083,2024-04-10,login,integrations
eae368f0,CUST-0083,2024-03-17,export,export
21a754d6,CUST-0083,2023-06-27,login,reporting
f19001e1,CUST-0083,2023-12-25,upgrade_viewed,reporting
